"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",NA,-0.000511011384806526,-0.00207940720996898,0.000300284430482106,-0.00201484486938623,0.00321524136635529,-0.000878184379464658,-0.00166461852551331,0.00106503584449141,0.00346010200412017,0.00191468522728472,0.00163226671409683,-0.000964170890007561,-0.00162811982807283,-0.00260653774810592,4.06471230316036e-05,-1.6696721074308e-05,-0.000337238693770121,0.00186440175218586,-0.00081334479255131,-0.0038883713291202,4.54832064646568e-05,0.00289464088026761,-0.00187679908388571,0.00117057402585425,0.0011998680197535,-0.00217714651425535,0.0014662236575297,0.00234449392814686,-0.00104228901697126,0.00106126161479395,-0.000327050416411475,0.0014550042487394,-0.000520874750265696,-0.00113142295103688,-0.000965184379906092,-0.00160995989646606,0.00313389210573317,-0.0017780434545335,-0.000271949685371534,0.00259654630048471,4.0341505060661e-05,-0.000357279792788661,-0.000322334033715841,0.000830580510970482,0.00123753962262011,-0.000490559190348312,0.000359425766351918,-0.0015645597167679,0.000512721050878838,0.0013786553115877,0.000623584127119933,0.00156837445925272,-0.00257697731919861,0.000618778447222901,-0.00175377032432371,-0.00174741618475128,0.000931916471680455,0.000677843722686474,-0.00114806331019019
"2",-0.070903083484952,NA,0.000370968923020104,0.00147523292143363,0.000109699797171792,-0.00272361419530487,-0.000136666976287891,-0.000410548335517055,0.00190439018666609,-0.000294607109863246,-0.000616961570105844,-0.00083948868694135,0.000592104852403977,-0.00142344429556728,-0.00036778811538489,-0.000590156119013079,0.000245495287387903,0.000339603898303426,-0.00146806571763865,0.000130611263096124,0.000266500179943528,0.00154314379554815,-0.000793149741653489,1.12239371842029e-05,-0.000966957447851677,-0.000689756069596308,0.00165521965966844,0.00120794863830597,0.000545313156012056,-0.00124621075209171,0.000971191662358307,0.00386736863810084,-0.000346450927488331,-0.000204822385093381,-0.000595880957027858,0.00188812498145303,0.00152998505855754,-0.00254437197589141,0.000800874374125765,-0.00162066201473635,-0.000373315511778714,0.00156658121441366,-0.00161257198146394,-0.000996736125810339,0.00398300419880497,-0.00172832541682884,0.00181393547608422,0.000832816575906833,-0.000392039638821779,-0.00104043426204455,-0.000774719288028945,-0.00119719932433097,9.19700188626339e-05,-0.00178516512659192,-0.00194592068660194,-0.00011203906817917,-0.00185687630091681,0.00172186684244848,0.00163272467817663,-3.00013980984986e-05
"3",-0.0724922436147581,-0.0699841398868773,NA,-0.00223110318996403,0.00238116024709774,-0.00147855589024327,0.00218970278864614,0.00065253471558098,-0.00279846896431399,5.32582997228997e-05,-0.00191842558324883,0.000958739795416962,0.000228654419637465,0.00355088720580837,-0.000138741356544021,0.000461612065388757,0.000659863766518727,-0.00324969211344556,-0.000810491605339726,0.00229401193030062,0.00158308481616828,0.000236663913249412,-0.000260551681498473,-0.0010972310402001,3.47114289067432e-05,-0.000752006721975659,0.000676471437319824,-0.00186179070117785,-7.24323167529406e-06,0.0018132910402727,-0.000557343885831221,0.00110286873260466,0.000208598216407689,0.00141039572341956,0.00115610970663322,0.00193028419106895,-0.00183903430302323,0.000789728816827606,-0.000839946294197348,-0.00098796065008413,-0.000775778894479525,0.00129592952316463,-0.00211043065122436,0.000607965337007131,-0.00120443766537183,-0.000113863756132244,0.00158968696627072,-0.000544908824652296,7.77772528183836e-05,0.000540340090246283,-0.00186048925731977,0.00112347371971681,-0.000661501769468661,-0.00101959948546094,0.000974821305615776,-0.00165771749857599,0.000409455439960823,0.00234345784971929,-0.000403482521060605,-0.00241390268904111
"4",-0.0701981841036862,-0.0689656550910903,-0.0726927252978171,NA,-0.000258602491620546,0.00304774156825655,0.00165717421555736,0.00200312887422513,0.00240520633388099,-0.0018429790889835,-0.000469835266837977,-0.00210520927401294,0.000210477513753568,-0.00155269435067133,0.000194678125381868,-0.00114194489947834,-0.00116207154941628,0.000720808084610745,-0.00127842087474897,0.000212124852882467,-0.00115143726638681,-0.00130665736639005,-0.000316018265148738,-0.00113909113945102,0.000287921957567237,-0.000139592233050115,0.00351871848080568,-0.00111892806171639,-0.000549414465715527,-0.000358695599111149,0.00170625860796392,-0.000328934217450387,-0.00114287211330712,0.00159526733769054,0.001749375812394,0.00108907038428398,0.000109546109666563,0.0014703113017969,0.00150893921909925,0.000831709017963292,-3.54462289676224e-05,-0.000492420272216148,0.000399308121023106,0.00110749228843448,-0.00237709116229378,-0.00130604146489615,-6.57472290510851e-05,0.000109045175276892,0.00213941646562642,0.000745460893913053,-0.00360024881229002,4.10163678319433e-05,0.00107303904464405,0.00155292184415934,-0.000116899746940419,-0.0013198952618412,0.000970192415701218,0.00149367584612816,-0.0038743726447426,-0.000370780896271823
"5",-0.0723756314505657,-0.0701932699968885,-0.0679426287377747,-0.0706682505157442,NA,0.000493220175569312,0.00189653771390863,-0.000362063116721961,-0.00157956043209652,0.000278260186678092,0.00119618092424294,-0.00102637193773573,0.000399991337296561,0.00214475078086688,-0.00217489068422913,-0.00016305977765857,0.00109059864470216,0.000452227692291154,0.00311436566903452,-0.000929889153015374,-0.00151654286157935,-0.00252657382363531,-0.00115082568836906,-0.000356148524623817,7.30228063610602e-05,-0.000921154092022057,0.00102751683116786,0.000658015857771491,-0.00145826706463123,-0.000734507949739303,0.000972197415209774,-0.00293804533597845,0.000366243613795822,-0.00208846673784741,-0.000927388686191218,8.75496232406962e-05,-0.00102075060236634,-0.00108302655247253,-0.000724685374946046,0.0010731627086915,0.00105991337831504,0.0021034722524234,-0.00125231866919577,-3.97001409640982e-05,0.000553402679493276,0.00159302090075714,0.00327248563971669,0.000308480246439992,-0.00111676830755238,-1.84416375862435e-05,-0.000480904962930889,0.0010150447916988,0.00311702824719105,0.000789912426937638,0.000148639498771773,-0.000100593388958835,-4.31269216378469e-05,-0.000912155960443526,-0.00185202510804917,-5.8229337437635e-05
"6",-0.067111423944601,-0.0729924042187424,-0.0717681861745206,-0.0673278348627271,-0.0697441698499684,NA,-0.000526725569900063,-0.00247368693511341,-0.00219638246271743,0.00188594574168305,0.000227986949077059,0.00107612643590799,0.00165564585871327,0.000469082024405494,-0.000862204903468965,0.000887650444399007,0.00135792784823918,-0.000748217739823441,-0.000637508385675292,-0.00141707773388135,-0.000649622088321922,-3.88321633979297e-05,0.00113505712242439,-0.000790624960336772,-0.000247065149163506,-0.000317453884685279,0.000530098899702028,0.000574702451379104,-0.000850315939908843,-0.00194661413777703,-0.000779328374445913,0.00152885923575616,0.00101630375864942,-0.000501987892901071,0.00101997033397519,-5.72001824972433e-05,0.000364164839937732,-0.00211616690847972,0.00108251548696394,-0.00122280053920623,0.000781601364099683,-0.00258246966733882,-0.000324931146095801,-0.00175089101148642,0.00203238850062165,-0.000846297926266558,-0.00125294940062775,-0.000620259142728521,0.000132581011700788,0.00139709601605753,0.00252896395677126,3.06192115910008e-05,-0.00130227516417701,-0.00125451192976947,0.000432068579197926,0.00141691771837742,-0.000605247808322423,0.00221564979718069,-3.92637569287136e-05,-0.000336167250852759
"7",-0.0712199881164456,-0.0704206213833264,-0.0681150825301192,-0.068733518598927,-0.0683560307859361,-0.0707450632687674,NA,0.0014222135595722,-0.00324332072737639,-0.000726157578154599,-0.000390605705023306,-0.000528765161589229,0.000372399288338952,-0.00157152581388395,0.00290427163588088,-0.000751489426275093,-0.00302430616176202,-0.000794618199219894,0.000342643082410103,4.90470374609475e-05,0.00150282283104996,-0.00120590195212125,-0.00249355816408978,0.00221572742666443,0.00104912077041405,0.000567978448574417,-0.000830222704405241,-0.00108897514235027,0.00209675067278858,-0.00133792849950684,0.00132460138083713,0.00035807564518729,0.0015073377543996,0.000527539510085917,0.000267724872076464,-0.00265955490095458,-0.00154604108313401,-0.00160163072077228,-0.000483561850047613,0.00422691877393824,0.00144352912158319,-0.000319686564435909,-0.00251200803754578,0.000893166581962535,-0.00115322909220428,-0.00120946910482191,-3.16736760786265e-06,-0.00120438242949609,0.00096832363992479,-0.000854767728746176,0.00176620904423764,0.00189361731041536,-0.00149131190679195,0.000177670934416868,-0.000341849243779965,0.000755953001608948,-0.000871071453968477,-0.000133726646348212,0.00126304797325304,0.000265409767695049
"8",-0.0722500113958225,-0.0709385089023854,-0.0698961065630003,-0.0686307989442688,-0.0708588641534386,-0.0729365041644624,-0.0690556811012995,NA,-6.22500634025192e-05,0.000362399287151594,0.001818194524327,0.000590163266723363,0.000416685862437399,-0.000447404239336716,-0.0021703790657115,-0.000569179061028387,8.79607284570011e-06,0.000395115436116103,0.00028780871308659,0.000225956511970098,0.00173908313484717,-0.000558925258939212,-0.00214928029724628,0.00423273177838361,-0.00020350316309134,0.00307803604410647,-0.00253941940806106,0.00110149910761365,-0.00050567737714001,-0.00123538192996048,0.000685399413003229,-0.00243230157783019,-0.000431226646808801,-0.00199047018266966,-0.00120312257125616,-0.000380731368003628,0.000951239927683619,-0.000883629884523191,-0.00208123264805721,-0.000763455908923232,-0.00120114902901606,-0.00083855029872835,0.000540142489194203,0.0010359362095099,0.000567126664756668,0.000680835289444997,-0.000116171228855561,0.000295039846698911,0.000597917423348414,9.73753114580454e-05,0.00171808209198249,-0.0016443660079765,0.00205175571689877,-0.000526264023335698,0.000368328429456371,0.00094957264524841,0.00261694758704875,-8.27119269476637e-05,-0.00204384288455567,0.00159777436418044
"9",-0.0694073141582936,-0.0685103345912131,-0.0732339439382511,-0.0681158424428714,-0.0719630209550299,-0.0725457449159661,-0.0736078113121986,-0.0706701643931118,NA,9.26623139690941e-07,0.00125025956196078,0.000700139220636983,0.00185658374081358,0.000595753346519949,0.00147608411310094,0.000931145435215133,0.000444816155892931,-0.000291013358205805,0.000548966925350197,0.00105042891789283,-0.00250978834080014,2.41208624723876e-06,0.00238919690749543,-0.000476700735853888,0.00209771380505255,-0.000649420404863155,-0.000396129321169635,-0.00038193180137483,-0.000554677598261319,0.000874148643967114,0.00213290274566968,-0.00119940630167362,-0.00351577888047456,9.80119379976503e-05,-0.00109780681053036,0.000971114574493302,0.000994314638905102,-0.00176276708931804,0.00156993808856068,-0.000677408026497262,0.00177079869272596,-0.000179048243675256,0.00378634957497409,-0.000275251911485275,-0.0019726636427219,-0.00106198368922899,-0.00159054455143207,-0.000946681939726732,0.00109157323916378,0.00198812342465685,0.000118791019450445,-0.000659870105980179,0.000288581243702006,-0.00122375467831863,-0.00282746805478571,0.000140650134651997,-0.000637705222228767,-0.000505710229453036,0.00119234669599621,-0.00131176231060758
"10",-0.0668770835551039,-0.0705739354209448,-0.0702469037749752,-0.0722290604496489,-0.0699696779189258,-0.0683277568732081,-0.0709550493005541,-0.070110895801963,-0.0703589489241858,NA,-0.000596706336114104,-0.00093500443527083,-0.00210037868852603,-0.000557010616094339,0.000797683042492975,-0.00148614526134607,0.000378788449424544,0.00378007400444883,-0.000613376755653414,-0.00245343874438878,0.00105230781557672,0.00154964812219502,0.000244999006112648,0.000308869933570405,-0.000905892498371384,-0.00182788127751084,0.00101687358172735,-0.0033948402331819,-0.000272335365828588,-0.00226181370677223,-0.00216520599160483,0.000149434287021686,0.00268604319804238,-0.00156948523597196,0.000753974445783007,0.00275347227850825,0.00126701017477387,0.0028593849359895,-0.000852473188797429,-0.00285504108951691,-0.000840271271252893,-0.00114444345481584,0.00380510161026572,-0.000239890370461616,0.00130956610129943,5.34136064359036e-05,-0.00270547395858737,-0.00107375639114254,0.00182227382795282,-0.000481027451950096,-0.000303454249019754,5.917372577691e-05,-0.00201275454557645,0.00219186859399386,0.000139340097111484,-0.00186143319805777,0.00133520281609805,-0.00213677975376718,0.000632883147812647,0.00333418972315118
