"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",NA,-0.000464219079798753,-0.00203103378323512,0.000360045398824269,-0.00208578301658133,0.00319476197623642,-0.000804500494232752,-0.00169629931168024,0.00102702241590424,0.00354244672782279,-0.000876096058221677,0.00181496253698797,2.58061943758589e-05,-0.00120067819709424,-0.00218541103758205,-0.000702119855056214,-0.000203280003088974,0.000789587231181402,0.00166610044425108,-0.00010668517656464,-0.0040633687000746,0.000597684857682714,0.00150990890140091,-0.00108324531531898,0.000700327216742985,0.000712322714023876,-0.00135754024812766,0.000404541018371861,0.00333266114091828,-0.000992290334168693,0.00108358289513709,-0.000367701003611049,0.00144373630090229,-0.000438494383555295,-0.00110920503971064,-0.000892084684976211,-0.00155821820531346,0.00308610262342962,-0.00175060071695242,-0.000277705948150566,0.00259971993666433,-9.21464400186027e-05,-0.000390453654998476,-0.000234716748214745,0.000877673999411563,0.00116728445010934,-0.000591887488520546,0.000380532429067363,-0.00160550357715267,0.000626663193955325,0.00129128075316079,0.000567595637666781,0.00144322366857211,-0.00242998898771054,0.000727656255609841,-0.001699672786062,-0.00176307451973011,0.000930746034133494,0.000657544158129067,-0.00117054922507207
"2",-0.0702006572954264,NA,0.000339307083265197,0.00147700561964319,9.21267416885557e-05,-0.00269101237423186,-0.000159991172867621,-0.00039833059040785,0.00192850788981223,-0.000312081139886372,0.000187473635118875,-0.000875125416943914,0.000225370181278696,-0.00159663453875293,-0.000525111676848468,-0.000364431759242931,0.000335478080395205,-9.08314866549034e-05,-0.00139910774281265,-0.000127602643746796,0.00030881355225968,0.00134063552088275,-0.000371956823934982,-0.000300790691743269,-0.000832574283187774,-0.000527796479682534,0.00137840418520212,0.00163462180923117,0.00022621034227524,-0.00126945303495474,0.000991171173124087,0.00363302703641043,-0.00034333542445255,-0.000239414369573473,-0.00057868113456473,0.00173275548428791,0.00150518853981216,-0.00251916587420752,0.000822823934362329,-0.00158237782787916,-0.000366299607767451,0.00161220613122554,-0.00150131174173961,-0.00099100241827443,0.00378250816631196,-0.00168295903713703,0.00177519231665452,0.000841393327163948,-0.000369923208126267,-0.00106912065004459,-0.000784857260449754,-0.00120501768764729,5.15675446063762e-05,-0.00174444612173705,-0.00183582943205175,-0.000119301081940042,-0.00185274780754227,0.00177293323974143,0.0016755939208802,-3.30541265393652e-05
"3",-0.0716894147746653,-0.0694829885144223,NA,-0.00224109045289032,0.00235429912665629,-0.00144850580586943,0.00215243955528382,0.000653535999592059,-0.00277534403945376,1.82443215196865e-05,-0.0012233215160404,0.000905967419062043,-0.000212437513419095,0.00338697741781828,-0.000324611640795863,0.000773019451688044,0.000759305754345643,-0.00391098239675269,-0.000720326507831368,0.00201922480281472,0.00164707523579112,-9.11400871182744e-06,0.000333920821687171,-0.00148930044095118,0.000227068442649574,-0.000549455017101054,0.000307648076259832,-0.00147204693550929,-0.000409620537982935,0.00178760005957945,-0.000514932181690126,0.000764088584762351,0.000242240456221933,0.00139415274772234,0.00119268001877264,0.00151218376735355,-0.00183491413841041,0.000847157734909079,-0.000798317530272836,-0.00092853467779855,-0.000746791782665518,0.00138284010285591,-0.00172672816106844,0.000629293723499477,-0.000906838051725211,-0.000414056153327434,0.00181717524432287,-0.000520962651267906,0.000131271736812053,0.000525796977938814,-0.00207233148887863,0.00114621968282928,-0.000918424096313158,-0.00128115520226254,0.00117846441588848,-0.00164294377761232,0.000443477287935307,0.00241051173928543,-0.000335446600089793,-0.0023882672889664
"4",-0.069416315540319,-0.0684311735348272,-0.0720936574665144,NA,-0.000259382688124574,0.0030995429494651,0.00165642303297582,0.00202910803630439,0.0024490488853606,-0.00183921617064621,0.000257530854092747,-0.00211891238713698,-0.000173839514747268,-0.00174081388910415,4.90407077269814e-05,-0.000969872296084577,-0.00105866225264342,0.000315891343561317,-0.00122177371148039,-2.63871823669506e-05,-0.00112956815780575,-0.00154833770270763,5.91056295793924e-05,-0.00147273182164993,0.000384102340824741,1.06104306262858e-05,0.00331670900658559,-0.000802425258913435,-0.000874288750095285,-0.00038069685235697,0.001678773457826,0.000261081346826132,-0.00121272728899604,0.00149002632970553,0.00171511667386376,0.00157517982016375,1.00860398467139e-05,0.00141741988249324,0.00148304408457357,0.000826261080591108,-9.03872418722869e-05,-0.000518939072292049,-0.000163672268270907,0.0010621873035456,-0.00282937414021906,-0.000683866485443,-0.000587386931879331,6.71701241321404e-05,0.00209070670566877,0.000659956678040816,-0.00286009287728394,-5.69086372463074e-05,0.00157691771019887,0.00201155534189451,-0.00066691497468927,-0.00138243318027581,0.000892456799885168,0.001503224290637,-0.00387094920992781,-0.000444725371945476
"5",-0.071802284614238,-0.0695939509476752,-0.0672667844315251,-0.0699805865859219,NA,0.000476799211950055,0.0018885466531854,-0.000400457305511207,-0.0016078390924715,0.000275861643562247,0.000638554897109747,-0.000992352202164495,0.000730560930586301,0.00231920020082739,-0.00206385751986599,-0.000317805953039318,0.00102537702194506,0.000788482127258072,0.00308530987915682,-0.000755638431000176,-0.00153686461855303,-0.00236919172837609,-0.00160678638914551,-0.000118660598487703,4.52274470142539e-06,-0.00104834361077558,0.00126433337967952,0.000375272953033648,-0.00125749422844505,-0.000718650791339932,0.00108018525624913,-0.00393353417587601,0.000494679680317354,-0.00194595873380703,-0.000818937169332625,-0.0010514274947454,-0.000874252298192067,-0.000956892022531462,-0.000616510589481865,0.00116699675054554,0.00116879220562762,0.00219641950190804,-0.000136074644433208,9.39404628410422e-05,0.00162301842764779,0.000363107835342618,0.00414345419398694,0.000404310406296892,-0.00100180402227172,0.000119909054206569,-0.00160759172868742,0.0011326785014258,0.00179407704563741,-0.000396516694582844,0.00127048680546722,2.28066961470898e-05,8.91635632626082e-05,-0.000818519004808522,-0.00175836930660589,5.03535322294874e-05
"6",-0.0667307845840033,-0.0725814118179995,-0.0712733920577726,-0.0668262721146173,-0.0692999478651361,NA,-0.000487549007060523,-0.00245082083132662,-0.00218299221500144,0.00194026137471034,-0.000712909292916786,0.00115349553274048,0.00192525661527583,0.000550558742973849,-0.000761564982497513,0.000666522321584262,0.00133935832855059,-0.000532129247637063,-0.000700783450471136,-0.00126266696943111,-0.00072372534150017,6.22328691611482e-05,0.000716539180855354,-0.000622738130752698,-0.000424030660081669,-0.000459905884911273,0.000767548949626877,0.000306118656807228,-0.000644297189584121,-0.00194034471021228,-0.000805649349057783,0.00196702687277002,0.000945231956985948,-0.000542454305933405,0.000992997640184096,0.000486774392005826,0.000307275597117119,-0.00219168378558333,0.00106361350359071,-0.00124617980164537,0.000738423822301272,-0.00268320084239723,-0.000848274898714618,-0.00175461727428295,0.00142536902931631,-0.00026839443099249,-0.00175842277365803,-0.000641252412876384,6.31346379420458e-05,0.00138050835562679,0.00292345373366072,-6.83554637386213e-05,-0.000706620245525671,-0.000650605137707301,-4.59025394681616e-05,0.00138198035204472,-0.000680362998734283,0.00221284609606262,-6.99712634858202e-05,-0.000405368345989355
"7",-0.0705046113222249,-0.0700434204430508,-0.0676786064667515,-0.0682571223591626,-0.0677847767284198,-0.0703646178346142,NA,0.00144364814065323,-0.00320854933714257,-0.000750471690965149,0.00096769224435763,-0.000588785544545702,-0.000167167133535512,-0.00181787482437405,0.00269756812079734,-0.000419734474905425,-0.00290604849405487,-0.0014578687530173,0.000442877282142193,-0.000324102211250267,0.00156801470224951,-0.00152788806884433,-0.00196031664305798,0.0018202805807162,0.00126273146466216,0.000813703546428193,-0.00130363014649978,-0.000579833592275175,0.00167503007788077,-0.0013707974709722,0.00133940965193368,0.000359757224637252,0.00150461784146073,0.000475019017346276,0.000280002065770123,-0.00253628282886952,-0.00158145363925634,-0.00157580950758263,-0.000465394931161029,0.0042640596549443,0.00144653384866746,-0.000258630219939337,-0.00238823890665953,0.000884847336441504,-0.00115571389903103,-0.0011555287163831,2.55378500719095e-05,-0.00119853307643027,0.00099129943068197,-0.000904015293269054,0.00165818662362302,0.00188307816130826,-0.00140340635571953,0.00014761957659707,-0.000362274121907202,0.000736494152888477,-0.00087123500858894,-7.8376789913355e-05,0.00130831576918865,0.000260404338815322
"8",-0.0715559812797532,-0.0702448040960681,-0.0691286304901683,-0.0678511593775946,-0.0701243890766295,-0.0723811318701939,-0.0683923627465771,NA,-5.39226341900595e-05,0.000385200310333497,0.00159363691682843,0.000649527201756317,0.000596364646394357,-0.000381371887934703,-0.00210183118711265,-0.000736146479328813,-1.74207121382552e-06,0.00059152580343097,0.000251489585265018,0.000360630480717383,0.00169467845478257,-0.00048246626771125,-0.0026514519535282,0.00446975221679965,-0.000317001234550716,0.00300647888172731,-0.00244126710448492,0.000934425628083956,-0.000351870581377374,-0.00122690433761807,0.000694133207360793,-0.00214460562146128,-0.000456743663828604,-0.00200341206608415,-0.00119958586046473,-0.000190939601133313,0.000928853501577655,-0.000908908979427218,-0.00207120262546535,-0.00075396633379317,-0.00121814254474402,-0.000882570326291975,0.000326380085804243,0.00105659401450805,0.000396252635784819,0.000808334569128181,-0.000312470461906172,0.000286850616277142,0.000572501499854423,0.000105216309669124,0.00178088361742506,-0.00170393014414128,0.00209529138698774,-0.000336249167657081,0.000225957921029672,0.000948199836851361,0.0025815475687148,-6.81333645452947e-05,-0.00203283176715185,0.00155845365245686
"9",-0.0690131316790377,-0.0680619684508464,-0.0726992127868858,-0.0675765906509979,-0.0714912773230005,-0.0722738165281823,-0.0731843516455993,-0.0700891061340343,NA,4.89666103611758e-05,0.000446186337147485,0.00078036400970035,0.00219816562051257,0.000710032598857255,0.00161516529285063,0.000682534160391109,0.000409095930797257,1.25189264853637e-05,0.000479835874551152,0.00128471203315304,-0.00258742424975913,0.000142166062914374,0.00199385297316554,-0.000251342815470908,0.00192353789337024,-0.000817758116932438,-0.000137627287721577,-0.000747168636355953,-0.000291570065349606,0.000883976490308601,0.00212280527302536,-0.000803473908675169,-0.00355926766409024,8.34034891066746e-05,-0.00110691417301367,0.0012740197255549,0.000963926349814305,-0.00181642436625659,0.00156695332024212,-0.000687339933214601,0.00174535864973939,-0.000264053369468692,0.00324040224451863,-0.000259048623255853,-0.00219491753165712,-0.000659173613160376,-0.0019027779054701,-0.000952937134974661,0.00104141625474289,0.00199575990732135,0.000454255707779194,-0.000734368125735935,0.000609164952072024,-0.000808267281231005,-0.00296341369182694,0.000128305386694408,-0.000688544336041243,-0.000498121748096344,0.00117499885944822,-0.00135976132519143
"10",-0.0659825131191173,-0.0700338169788145,-0.0696521239611535,-0.0715907398569606,-0.0692301458898669,-0.0677686771112868,-0.0704844437508863,-0.0692838200373702,-0.0697580026512183,NA,0.000837583888714008,-0.000991243118647518,-0.00278644055434427,-0.000829993867412587,0.00055745170426405,-0.0011432564693428,0.00052338522974249,0.00324632646969115,-0.000506690000474631,-0.00290105273260439,0.0011184304205583,0.00121744325353427,0.00102516743171754,-0.00017806688290916,-0.000698349870641844,-0.00157578894263322,0.000551347622668064,-0.0029161945531459,-0.000801043706507951,-0.00229528389936511,-0.00217146157156442,0.000490311645104647,0.00264203173254667,-0.00166733632999067,0.000738220955521708,0.00290831040511953,0.00118144908432479,0.00284494474198859,-0.000860356347010765,-0.00283451439727176,-0.000873880183506806,-0.00111231200665915,0.00330672943326007,-0.000279208079976485,0.000881671617841492,0.000365763422905644,-0.00284751415986035,-0.00110191630228655,0.00181017779371969,-0.000568774194523789,2.30034942951506e-05,-1.99792116992344e-06,-0.00157129086681596,0.00237547279361881,-0.000227036582028496,-0.00191169950754339,0.00128889566225863,-0.00210440131864073,0.000663045204491619,0.00328435625693363
